M0X,M0Y,M0T,M1X,M1Y,M1T,M2X,M2Y,M2T,M3X,M3Y,M3T,M4X,M4Y,M4T,M5X,M5Y,M5T,M6X,M6Y,M6T,M7X,M7Y,M7T,M8X,M8Y,M8T,M9X,M9Y,M9T,M10X,M10Y,M10T
0.0,0.0,0,1.5,77.40911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-12.5,501.40911865234375,0,-47.5,571.9091186523438,0,-91.0,635.9091186523438,0,-174.0,696.4091186523438,0
0.0,0.0,0,1.0,76.90911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.8636474609375,427.77276611328125,0,-12.5,500.90911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.0,695.9091186523438,0
0.0,0.0,0,1.5,77.40911865234375,0,4.0,127.30914306640625,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.8636474609375,427.77276611328125,0,-12.5,500.90911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.5,696.4091186523438,0
0.0,0.0,0,1.5,77.40911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,5.0,233.90911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-12.5,501.40911865234375,0,-47.5,572.9091186523438,0,-91.0,635.9091186523438,0,-173.7825927734375,696.1264953613281,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.01678466796875,126.74102783203125,0,7.611083984375,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.0,695.9091186523438,0
0.0,0.0,0,1.5,77.40911865234375,0,4.0,127.30914306640625,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.0,695.9091186523438,0
0.0,0.0,0,1.5,77.40911865234375,0,4.5,127.227294921875,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.79998779296875,427.7091064453125,0,-12.5,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.0,696.4091186523438,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.5,127.75909423828125,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.79998779296875,427.7091064453125,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.5,696.4091186523438,0
0.0,0.0,0,1.0,76.90911865234375,0,4.478271484375,127.21343994140625,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.5,696.4091186523438,0
0.0,0.0,0,1.5,78.0,0,4.5,127.79998779296875,0,8.0,182.5,0,5.5,234.5,0,10.5,333.31817626953125,0,11.8636474609375,428.3636474609375,0,-13.0,502.0,0,-47.5,573.0,0,-91.0,636.5,0,-173.7825927734375,696.7173767089844,0
0.0,0.0,0,1.5,77.40911865234375,0,4.478271484375,127.21343994140625,0,7.5,181.40911865234375,0,5.5,233.90911865234375,0,10.5,332.727294921875,0,11.7911376953125,427.83319091796875,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.5,696.4091186523438,0
0.0,0.0,0,1.0,76.90911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,5.5,233.90911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-12.5,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.0,695.9091186523438,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.45831298828125,696.4507751464844,0
0.0,0.0,0,1.26922607421875,78.0,0,4.5,127.81817626953125,0,7.5,182.0,0,5.5,234.5,0,10.5,333.31817626953125,0,11.91668701171875,428.27081298828125,0,-13.0,502.0,0,-47.5,573.0,0,-91.0,636.5,0,-174.5,697.0,0
0.0,0.0,0,1.0,76.90911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,5.5,233.90911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.0,695.9091186523438,0
0.0,0.0,0,1.0,76.90911865234375,0,4.478271484375,127.21343994140625,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.8636474609375,427.77276611328125,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-173.7825927734375,696.1264953613281,0
0.0,0.0,0,1.0,76.90911865234375,0,4.5,127.79803466796875,0,8.0,181.90911865234375,0,5.0,233.90911865234375,0,10.5,332.727294921875,0,11.91668701171875,427.679931640625,0,-13.0,501.40911865234375,0,-47.5,571.9091186523438,0,-91.0,635.9091186523438,0,-174.0,695.9091186523438,0
0.0,0.0,0,1.28570556640625,77.19482421875,0,4.66668701171875,127.242431640625,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,11.7911376953125,427.83319091796875,0,-13.0,501.40911865234375,0,-47.5,572.4091186523438,0,-91.0,635.9091186523438,0,-174.5,696.4091186523438,0
0.0,0.0,0,1.5,77.5,0,4.125,127.5,0,7.61700439453125,181.5850830078125,0,5.5,234.5,0,10.5,333.5,0,11.8636474609375,428.3636474609375,0,-13.0,501.0,0,-48.0,571.5,0,-91.0,634.5,0,-173.25372314453125,696.2313537597656,0
0.0,0.0,0,1.0,77.5,0,4.5,127.81817626953125,0,7.611083984375,182.0,0,5.5,235.0,0,10.723388671875,333.074462890625,0,11.7086181640625,427.39404296875,0,-13.5,500.0,0,-48.0,570.0,0,-90.0,633.0,0,-170.7825927734375,694.7173767089844,0
0.0,0.0,0,1.75396728515625,77.0634765625,0,4.75396728515625,127.290771484375,0,7.75396728515625,181.5634765625,0,5.75396728515625,234.0634765625,0,10.97735595703125,332.637939453125,0,11.77569580078125,426.585205078125,0,-13.24603271484375,498.5634765625,0,-47.24603271484375,568.0634765625,0,-89.24603271484375,631.5634765625,0,-168.24603271484375,693.5634765625,0
0.0,0.0,0,1.76416015625,77.7264404296875,0,4.76416015625,126.8514404296875,0,8.26416015625,181.590087890625,0,5.76416015625,234.2264404296875,0,10.91632080078125,332.57427978515625,0,11.7347412109375,425.697021484375,0,-13.23583984375,497.7264404296875,0,-46.23583984375,567.2264404296875,0,-87.23583984375,630.2264404296875,0,-165.23583984375,693.7264404296875,0
0.0,0.0,0,1.726318359375,76.62103271484375,0,4.726318359375,126.84832763671875,0,8.226318359375,180.98468017578125,0,6.226318359375,234.12103271484375,0,10.87847900390625,331.9688720703125,0,11.748046875,425.14276123046875,0,-11.773681640625,496.12103271484375,0,-44.773681640625,565.1210327148438,0,-84.273681640625,628.6210327148438,0,-160.273681640625,693.1210327148438,0
0.0,0.0,0,1.75396728515625,77.5634765625,0,4.75396728515625,127.9134521484375,0,7.75396728515625,181.5634765625,0,5.75396728515625,234.5634765625,0,10.75396728515625,332.61346435546875,0,11.96258544921875,424.95751953125,0,-11.74603271484375,496.0634765625,0,-43.74603271484375,566.0634765625,0,-81.74603271484375,628.5634765625,0,-156.74603271484375,694.5634765625,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.5,127.227294921875,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.4591064453125,0,11.91668701171875,424.679931640625,0,-11.0,494.90911865234375,0,-42.0,564.4091186523438,0,-79.0,627.4091186523438,0,-152.5,694.4091186523438,0
0.0,0.0,0,1.5,77.22161865234375,0,4.5,127.227294921875,0,7.611083984375,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.47161865234375,0,11.91668701171875,424.679931640625,0,-10.5,494.40911865234375,0,-40.5,563.4091186523438,0,-76.5,627.4091186523438,0,-148.5,694.9091186523438,0
0.0,0.0,0,1.76922607421875,76.772705078125,0,5.0,126.59088134765625,0,8.111083984375,180.772705078125,0,6.5,233.272705078125,0,11.0,332.09088134765625,0,12.625,423.397705078125,0,-9.5,492.772705078125,0,-38.5,561.772705078125,0,-74.0,625.772705078125,0,-144.0,694.272705078125,0
0.0,0.0,0,1.49554443359375,77.12103271484375,0,4.70458984375,126.92535400390625,0,8.226318359375,181.12103271484375,0,5.726318359375,234.12103271484375,0,10.726318359375,332.439208984375,0,12.57562255859375,423.0799560546875,0,-9.773681640625,493.12103271484375,0,-37.273681640625,561.1210327148438,0,-71.273681640625,625.1210327148438,0,-140.273681640625,695.1210327148438,0
0.0,0.0,0,1.26922607421875,77.8636474609375,0,4.5,128.213623046875,0,8.0,182.3636474609375,0,5.5,234.3636474609375,0,10.723388671875,332.9381103515625,0,12.125,423.4886474609375,0,-9.0,493.3636474609375,0,-36.0,560.8636474609375,0,-69.5,624.8636474609375,0,-136.5,695.3636474609375,0
0.0,0.0,0,1.75396728515625,77.0634765625,0,4.75396728515625,126.6884765625,0,8.25396728515625,182.0634765625,0,5.75396728515625,234.0634765625,0,10.9061279296875,332.41131591796875,0,12.94964599609375,422.7591552734375,0,-7.74603271484375,491.0634765625,0,-34.74603271484375,560.5634765625,0,-66.24603271484375,623.5634765625,0,-132.24603271484375,695.0634765625,0
0.0,0.0,0,1.75396728515625,77.3759765625,0,4.75396728515625,127.38165283203125,0,7.86505126953125,181.5634765625,0,6.25396728515625,234.0634765625,0,10.75396728515625,332.61346435546875,0,12.75396728515625,422.5634765625,0,-6.74603271484375,490.5634765625,0,-33.24603271484375,559.5634765625,0,-63.74603271484375,622.5634765625,0,-128.24603271484375,694.5634765625,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.5,127.227294921875,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,12.75494384765625,422.339599609375,0,-7.0,490.40911865234375,0,-32.0,558.4091186523438,0,-61.5,621.9091186523438,0,-125.0,694.9091186523438,0
0.0,0.0,0,1.75396728515625,77.2135009765625,0,4.75396728515625,127.290771484375,0,8.1483154296875,181.3310546875,0,6.25396728515625,234.0634765625,0,10.9061279296875,332.41131591796875,0,13.170654296875,421.83428955078125,0,-5.74603271484375,489.0634765625,0,-30.74603271484375,558.0634765625,0,-59.24603271484375,621.0634765625,0,-120.24603271484375,694.0634765625,0
0.0,0.0,0,1.5,77.5,0,4.5,127.727294921875,0,7.66387939453125,181.600830078125,0,5.5,234.5,0,10.5,333.0,0,13.13580322265625,421.54937744140625,0,-5.5,489.5,0,-29.69232177734375,557.4230651855469,0,-57.5,620.5,0,-117.5,694.5,0
0.0,0.0,0,1.76416015625,77.2264404296875,0,4.76416015625,127.4537353515625,0,8.26416015625,181.590087890625,0,6.26416015625,234.2264404296875,0,11.26416015625,332.2264404296875,0,13.785888671875,420.7481689453125,0,-4.73583984375,488.2264404296875,0,-27.73583984375,555.7264404296875,0,-54.73583984375,618.7264404296875,0,-113.23583984375,693.7264404296875,0
0.0,0.0,0,1.76416015625,77.7264404296875,0,4.76416015625,126.8514404296875,0,8.26416015625,181.7264404296875,0,6.26416015625,234.2264404296875,0,11.26416015625,332.2264404296875,0,13.785888671875,420.7481689453125,0,-4.23583984375,487.2264404296875,0,-26.73583984375,555.2264404296875,0,-52.23583984375,618.2264404296875,0,-110.015869140625,693.9464416503906,0
0.0,0.0,0,1.59088134765625,77.90911865234375,0,4.5,128.0,0,8.0,181.8636474609375,0,6.0,234.5,0,11.0,332.5,0,13.25,420.75,0,-4.5,487.5,0,-26.0,555.0,0,-50.5,617.5,0,-106.5,693.5,0
0.0,0.0,0,1.76416015625,77.50421142578125,0,5.26416015625,127.590087890625,0,8.26416015625,181.590087890625,0,6.26416015625,234.2264404296875,0,11.26416015625,332.2264404296875,0,13.85992431640625,420.0775146484375,0,-3.23583984375,486.2264404296875,0,-24.23583984375,553.7264404296875,0,-48.23583984375,616.2264404296875,0,-102.73583984375,692.7264404296875,0
0.0,0.0,0,1.5,77.77777099609375,0,4.5,127.40911865234375,0,8.0,181.28570556640625,0,6.0,234.5,0,10.5,332.70831298828125,0,13.79998779296875,419.29998779296875,0,-2.5,485.5,0,-23.0,552.5,0,-46.5,615.0,0,-100.0,692.5,0
0.0,0.0,0,1.5,77.77777099609375,0,4.5,127.6868896484375,0,8.0,182.14141845703125,0,6.0,234.77777099609375,0,10.5,332.986083984375,0,13.91668701171875,419.548583984375,0,-2.5,484.77777099609375,0,-22.0,551.7777709960938,0,-45.0,614.2777709960938,0,-96.5,692.2777709960938,0
0.0,0.0,0,1.2174072265625,77.7825927734375,0,5.0,128.3636474609375,0,7.55999755859375,181.8599853515625,0,5.5,235.0,0,10.5,333.227294921875,0,13.79998779296875,418.79998779296875,0,-2.0,485.0,0,-21.5,551.5,0,-43.0,613.5,0,-93.5,692.5,0
0.0,0.0,0,1.76416015625,77.40826416015625,0,4.76416015625,127.1014404296875,0,8.12225341796875,181.278076171875,0,5.76416015625,234.2264404296875,0,11.26416015625,332.2264404296875,0,14.557373046875,417.82855224609375,0,-0.73583984375,483.2264404296875,0,-19.73583984375,549.7264404296875,0,-40.73583984375,612.2264404296875,0,-89.73583984375,690.2264404296875,0
0.0,0.0,0,1.75396728515625,77.15435791015625,0,4.75396728515625,126.6019287109375,0,7.81396484375,180.9234619140625,0,5.75396728515625,234.0634765625,0,10.75396728515625,332.290771484375,0,14.77569580078125,417.585205078125,0,-0.74603271484375,482.5634765625,0,-18.74603271484375,549.0634765625,0,-38.24603271484375,611.5634765625,0,-86.74603271484375,690.0634765625,0
0.0,0.0,0,1.5,77.8485107421875,0,4.5,128.16668701171875,0,7.85809326171875,181.71832275390625,0,5.5,234.66668701171875,0,11.0,332.66668701171875,0,14.293212890625,417.268798828125,0,-0.5,482.66668701171875,0,-18.0,549.1666870117188,0,-37.0,610.6666870117188,0,-84.0,690.1666870117188,0
0.0,0.0,0,1.2174072265625,76.7825927734375,0,4.96051025390625,126.78289794921875,0,8.0,181.5,0,6.0,234.0,0,10.5,332.227294921875,0,14.27117919921875,416.93218994140625,0,0.0,481.0,0,-17.0,547.5,0,-35.0,609.0,0,-81.0,688.5,0
0.0,0.0,0,1.5,77.66668701171875,0,5.0,128.03033447265625,0,8.0,181.66668701171875,0,5.5,234.66668701171875,0,10.5,332.89398193359375,0,14.83721923828125,416.94573974609375,0,0.0,481.66668701171875,0,-15.5,547.1666870117188,0,-33.5,608.6666870117188,0,-78.0,688.1666870117188,0
0.0,0.0,0,1.0,77.647705078125,0,4.5,126.92657470703125,0,7.5,181.772705078125,0,5.0,235.272705078125,0,10.0,333.0,0,14.29998779296875,416.57269287109375,0,0.5,480.772705078125,0,-15.5,546.272705078125,0,-32.5,607.772705078125,0,-75.5,687.772705078125,0
0.0,0.0,0,0.77117919921875,77.70489501953125,0,4.0,127.647705078125,0,7.2396240234375,181.86737060546875,0,5.0,234.772705078125,0,10.0,333.0,0,14.29998779296875,416.57269287109375,0,0.5,480.772705078125,0,-14.5,545.272705078125,0,-30.5,607.272705078125,0,-72.5,686.272705078125,0
0.0,0.0,0,1.5,77.54168701171875,0,4.5,127.20513916015625,0,7.55999755859375,181.52667236328125,0,5.5,234.66668701171875,0,10.5,332.875,0,14.5,417.66668701171875,0,1.5,479.66668701171875,0,-13.5,544.6666870117188,0,-29.0,606.1666870117188,0,-69.5,686.1666870117188,0
0.0,0.0,0,1.0,77.95452880859375,0,4.0,127.3111572265625,0,7.2396240234375,181.86737060546875,0,5.0,234.772705078125,0,10.0,333.0,0,14.2608642578125,416.816162109375,0,1.0,479.772705078125,0,-13.0,544.272705078125,0,-27.0,605.272705078125,0,-67.5,685.272705078125,0
0.0,0.0,0,1.42132568359375,77.99078369140625,0,4.42132568359375,127.6839599609375,0,7.7794189453125,181.860595703125,0,5.42132568359375,234.8089599609375,0,10.92132568359375,332.8089599609375,0,14.682373046875,416.15411376953125,0,2.42132568359375,478.8089599609375,0,-11.57867431640625,543.8089599609375,0,-26.07867431640625,604.8089599609375,0,-64.57867431640625,684.8089599609375,0
0.0,0.0,0,1.2396240234375,77.86737060546875,0,4.36505126953125,127.0303955078125,0,7.35809326171875,181.8243408203125,0,5.5,235.272705078125,0,10.0,332.98101806640625,0,14.7418212890625,416.145263671875,0,2.0,478.272705078125,0,-11.0,542.772705078125,0,-24.5,603.272705078125,0,-62.5,683.772705078125,0
0.0,0.0,0,1.75396728515625,77.0634765625,0,4.75396728515625,127.290771484375,0,8.1483154296875,181.3310546875,0,5.75396728515625,234.0634765625,0,10.75396728515625,332.5634765625,0,15.49365234375,415.46844482421875,0,2.75396728515625,477.5634765625,0,-9.74603271484375,542.0634765625,0,-22.74603271484375,602.0634765625,0,-59.24603271484375,683.0634765625,0
0.0,0.0,0,1.75396728515625,77.5634765625,0,4.75396728515625,127.290771484375,0,8.25396728515625,181.5634765625,0,6.25396728515625,234.0634765625,0,10.75396728515625,332.290771484375,0,15.25396728515625,415.5634765625,0,3.25396728515625,477.0634765625,0,-8.74603271484375,541.0634765625,0,-21.24603271484375,601.0634765625,0,-56.74603271484375,682.0634765625,0
0.0,0.0,0,1.42132568359375,78.3089599609375,0,4.42132568359375,127.71807861328125,0,7.92132568359375,182.408935546875,0,5.92132568359375,234.8089599609375,0,10.42132568359375,333.01727294921875,0,14.92132568359375,415.8089599609375,0,3.42132568359375,477.3089599609375,0,-8.07867431640625,540.8089599609375,0,-20.07867431640625,600.8089599609375,0,-54.57867431640625,681.8089599609375,0
0.0,0.0,0,1.5,78.0,0,4.5,127.79998779296875,0,8.0,181.9000244140625,0,5.5,234.5,0,10.5,333.31817626953125,0,15.28570556640625,414.78570556640625,0,4.0,477.0,0,-7.5,540.0,0,-19.0,600.5,0,-52.5,681.0,0
0.0,0.0,0,1.0,76.90911865234375,0,4.478271484375,127.21343994140625,0,8.0,181.40911865234375,0,6.0,233.90911865234375,0,10.5,332.727294921875,0,15.66668701171875,414.5758056640625,0,4.5,475.90911865234375,0,-6.5,538.9091186523438,0,-18.0,598.9091186523438,0,-50.0,679.9091186523438,0
0.0,0.0,0,1.0,76.90911865234375,0,4.5,127.227294921875,0,7.5,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,15.7911376953125,413.83319091796875,0,5.0,475.40911865234375,0,-6.0,538.9091186523438,0,-15.5,597.9091186523438,0,-47.5,678.9091186523438,0
0.0,0.0,0,1.51202392578125,76.90673828125,0,4.70458984375,126.92535400390625,0,8.226318359375,181.12103271484375,0,5.726318359375,234.12103271484375,0,10.726318359375,332.439208984375,0,16.0174560546875,413.54510498046875,0,5.226318359375,474.62103271484375,0,-5.273681640625,537.6210327148438,0,-14.273681640625,597.1210327148438,0,-45.273681640625,677.6210327148438,0
0.0,0.0,0,1.73681640625,77.28619384765625,0,4.73681640625,127.20098876953125,0,7.847900390625,181.47369384765625,0,5.73681640625,234.47369384765625,0,10.73681640625,332.7918701171875,0,15.73681640625,413.7918701171875,0,5.23681640625,474.47369384765625,0,-4.26318359375,537.4736938476562,0,-13.26318359375,595.9736938476562,0,-43.26318359375,676.9736938476562,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.5,127.75909423828125,0,8.0,181.40911865234375,0,5.5,234.40911865234375,0,10.723388671875,332.48358154296875,0,15.7911376953125,412.83319091796875,0,5.0,474.40911865234375,0,-4.0,536.4091186523438,0,-12.5,595.4091186523438,0,-42.0,676.4091186523438,0
0.0,0.0,0,1.0,77.5,0,4.5,127.81817626953125,0,8.0,182.0,0,5.5,235.0,0,10.5,333.31817626953125,0,15.7911376953125,413.424072265625,0,5.5,474.5,0,-3.0,536.5,0,-11.5,595.0,0,-40.0,676.0,0
0.0,0.0,0,1.76416015625,77.7264404296875,0,4.742431640625,127.53076171875,0,8.26416015625,181.7264404296875,0,6.26416015625,234.2264404296875,0,10.76416015625,333.04461669921875,0,16.0552978515625,413.1505126953125,0,6.26416015625,473.7264404296875,0,-2.73583984375,535.7264404296875,0,-10.23583984375,594.2264404296875,0,-38.23583984375,675.7264404296875,0
0.0,0.0,0,1.5,77.22161865234375,0,4.98321533203125,126.74102783203125,0,8.0,181.90911865234375,0,5.5,233.90911865234375,0,10.723388671875,332.48358154296875,0,15.7911376953125,412.83319091796875,0,6.0,472.90911865234375,0,-2.0,534.4091186523438,0,-9.5,592.9091186523438,0,-36.5,674.4091186523438,0
0.0,0.0,0,1.26922607421875,77.40911865234375,0,4.66668701171875,127.242431640625,0,7.611083984375,181.40911865234375,0,5.5,233.90911865234375,0,10.723388671875,332.48358154296875,0,15.5,412.727294921875,0,6.0,472.40911865234375,0,-1.5,533.9091186523438,0,-8.5,592.4091186523438,0,-34.5,673.4091186523438,0
0.0,0.0,0,1.5,77.05914306640625,0,4.0,127.30914306640625,0,7.66387939453125,181.00994873046875,0,5.5,233.90911865234375,0,10.723388671875,332.48358154296875,0,15.5,412.90911865234375,0,6.0,472.40911865234375,0,-1.0,532.9091186523438,0,-7.5,591.4091186523438,0,-32.5,672.4091186523438,0
0.0,0.0,0,1.30230712890625,76.9788818359375,0,4.5,127.40911865234375,0,8.0,181.90911865234375,0,5.5,233.90911865234375,0,10.723388671875,332.48358154296875,0,15.75494384765625,412.339599609375,0,7.0,471.40911865234375,0,-0.5,532.4091186523438,0,-6.5,590.4091186523438,0,-31.0,671.9091186523438,0
0.0,0.0,0,1.5,77.242431640625,0,4.5,127.13641357421875,0,7.611083984375,181.40911865234375,0,5.5,234.40911865234375,0,10.5,332.727294921875,0,16.0,412.27276611328125,0,7.0,471.40911865234375,0,0.5,532.4091186523438,0,-5.5,590.4091186523438,0,-28.5,671.4091186523438,0
0.0,0.0,0,1.5,77.40911865234375,0,4.5,127.13641357421875,0,8.0,181.27276611328125,0,6.0,234.40911865234375,0,10.5,332.4591064453125,0,16.0,411.5758056640625,0,7.5,470.90911865234375,0,0.5,531.9091186523438,0,-5.0,589.4091186523438,0,-27.5,670.4091186523438,0
0.0,0.0,0,1.0,77.3636474609375,0,4.5,127.68182373046875,0,7.5,182.3636474609375,0,5.5,234.8636474609375,0,10.5,333.18182373046875,0,15.66668701171875,413.03033447265625,0,7.5,471.3636474609375,0,1.0,531.8636474609375,0,-4.0,588.8636474609375,0,-26.5,670.3636474609375,0
0.0,0.0,0,1.5,77.40911865234375,0,4.5,127.227294921875,0,8.0,181.40911865234375,0,5.0,233.90911865234375,0,10.5,332.90911865234375,0,15.75494384765625,412.339599609375,0,7.0,470.90911865234375,0,1.5,530.9091186523438,0,-3.0,588.4091186523438,0,-25.0,668.9091186523438,0
0.0,0.0,0,1.5,78.0,0,4.5999755859375,127.9000244140625,0,8.0,182.5,0,5.5,235.0,0,10.5,333.31817626953125,0,15.75494384765625,412.93048095703125,0,7.5,471.0,0,2.0,531.5,0,-2.5,588.5,0,-23.0,669.5,0
0.0,0.0,0,1.5,77.8125,0,4.5,128.3499755859375,0,8.0,182.5,0,6.0,235.0,0,10.5,333.31817626953125,0,15.5,412.31817626953125,0,8.0,471.0,0,1.75494384765625,530.9304504394531,0,-2.0,588.0,0,-22.5,668.5,0
0.0,0.0,0,1.70941162109375,77.4398193359375,0,4.70941162109375,127.6671142578125,0,7.873291015625,181.5406494140625,0,5.70941162109375,234.4398193359375,0,10.70941162109375,332.9398193359375,0,16.20941162109375,412.076171875,0,7.70941162109375,470.4398193359375,0,2.20941162109375,530.4398193359375,0,-1.29058837890625,586.9398193359375,0,-21.79058837890625,667.9398193359375,0
0.0,0.0,0,1.5,77.8125,0,4.5,128.0,0,8.0,182.5,0,6.0,235.0,0,10.15911865234375,332.8863525390625,0,15.5,412.0,0,7.5,470.5,0,2.1944580078125,530.0833435058594,0,-1.0,586.0,0,-20.5,666.5,0
